yearID,teamID,name,W,payroll,Batting_WAR,Pitching_WAR,Total_WAR,Dollars_per_Win,Dollars_per_WAR,WAR_per_Million,Wins_per_100M
2011,DET,Detroit Tigers,95,105700231,25.64,16.04,41.68,1112634.0105263158,2535994.0259117084,0.3943226954726333,89.87681398728448
2011,FLO,Florida Marlins,72,56944000,11.33,15.203333335,26.533333335000002,790888.8888888889,2146130.653131524,0.46595485626229277,126.44001123911212
2011,HOU,Houston Astros,56,70694000,14.595,0.720000001,15.315000001,1262392.857142857,4615997.387880118,0.21663790422100884,79.21464339265002
2011,KCA,Kansas City Royals,71,35712000,23.11,11.123333332,34.233333332,502985.91549295775,1043193.7682976901,0.9585946833557347,198.8127240143369
2011,LAA,Los Angeles Angels of Anaheim,86,138543166,25.35,17.053333334,42.403333334,1610967.046511628,3267270.639049331,0.30606586061415686,62.074516183642
2011,LAN,Los Angeles Dodgers,82,104188999,19.203540372,18.222484469999998,37.426024842,1270597.5487804879,2783864.955999219,0.3592128267015983,78.70312680516298
2011,MIL,Milwaukee Brewers,96,85497333,27.95,15.063333330999999,43.013333331,890597.21875,1987693.7307339883,0.5030956150526941,112.28420423359873
2011,MIN,Minnesota Twins,63,112737000,4.08,6.603333333,10.683333333,1789476.1904761905,10552605.304541422,0.0947633282152266,55.88227467468533
2011,NYA,New York Yankees,97,202275028,33.62,20.540000001,54.160000001,2085309.5670103093,3734767.8729000227,0.2677542578365136,47.95451072685058
2011,NYN,New York Mets,77,118847309,18.11,8.040000001,26.150000001,1543471.5454545454,4544830.171910332,0.22003022383115128,64.78901428050003
2011,OAK,Oakland Athletics,74,66536500,8.79,18.483333334,27.273333334,899141.8918918918,2439617.4528858564,0.409900330405116,111.21715148828088
2011,PHI,Philadelphia Phillies,102,172976379,18.32,33.516666666,51.836666666,1695846.8529411764,3336950.273337238,0.29967482823767516,58.967588863679474
2011,PIT,Pittsburgh Pirates,72,45047000,7.944999999999999,9.739999998,17.684999998,625652.7777777778,2547186.8818260888,0.3925899615512687,159.83306324505517
2011,SDN,San Diego Padres,71,45869140,15.085,14.226666666,29.311666666,646044.2253521127,1564876.5565830416,0.6390280407698945,154.78816476611507
2011,SEA,Seattle Mariners,67,86110600,7.575,14.970000000999999,22.545000001,1285232.8358208956,3819498.7800479266,0.2618144572329074,77.80691343458297
2011,SFN,San Francisco Giants,86,118198333,17.19,16.780000001,33.970000001,1374399.2209302327,3479491.6984551223,0.2873983002873653,72.75906336174809
2011,SLN,St. Louis Cardinals,90,105433572,28.57,9.823333335,38.393333335,1171484.1333333333,2746142.6982659255,0.3641471365022139,85.36180487179169
2011,TBA,Tampa Bay Rays,91,41053571,30.725,19.14,49.864999999999995,451138.14285714284,823294.3146495539,1.2146324615707607,221.66159431051688
2011,TEX,Texas Rangers,96,92299264,33.76,20.896666666,54.656666666,961450.6666666666,1688710.0811329964,0.5921679577639969,104.00949676045087
2011,TOR,Toronto Blue Jays,81,62567800,16.98,13.163333333,30.143333333,772441.975308642,2075676.2136688672,0.4817707084634589,129.4595622668529
2011,WAS,Washington Nationals,80,63856928,16.049068324,12.93652174,28.985590064,798211.6,2203057.721405854,0.45391457077296293,125.28006358213787
2012,ARI,Arizona Diamondbacks,81,73804833,21.665,14.049999997999999,35.714999998,911170.7777777778,2066493.9942358388,0.483911399108511,109.74891034574931
2012,ATL,Atlanta Braves,94,82829942,25.970000000000002,14.506666669000001,40.476666669000004,881169.5957446808,2046362.727379358,0.4886719185315861,113.4855315967745
2012,BAL,Baltimore Orioles,93,77353999,15.05,19.216666667,34.266666667,831763.4301075268,2257412.4221570287,0.442985070067289,120.22649275055579
2012,BOS,Boston Red Sox,69,173186617,21.465,4.206666663,25.671666663,2509950.9710144927,6746216.335443853,0.14823123811581815,39.841415690913344
2012,CHA,Chicago White Sox,85,96919500,20.805,19.656666667,40.461666667,1140229.4117647058,2395341.2694946215,0.41747704710610356,87.70164930689903
2012,CHN,Chicago Cubs,61,88197033,11.265,5.5700000020000004,16.835000002,1445853.0,5238908.998486616,0.19087943697607151,69.1633243490175
2012,CIN,Cincinnati Reds,97,82203616,21.7,21.96,43.66,847459.9587628866,1882813.0096197894,0.531120188192208,117.99967534274892
2012,CLE,Cleveland Indians,68,78430300,12.875,5.693333333,18.568333332999998,1153386.7647058824,4223873.979072326,0.23674948754499214,86.70118563871361
2012,COL,Colorado Rockies,64,78069571,9.445,10.069999999,19.514999999,1219837.046875,4000490.4434537785,0.24996935104203405,81.97816278508819
2012,DET,Detroit Tigers,88,132300000,18.59,23.403333331,41.993333331,1503409.0909090908,3150500.0795527343,0.31740992691609976,66.51549508692366
2012,HOU,Houston Astros,55,60651000,4.45,6.253333334,10.703333334,1102745.4545454546,5666552.475511271,0.176474144432903,90.68275873439845
2012,KCA,Kansas City Royals,72,60916225,15.025,14.503333334,29.528333334,846058.6805555555,2062975.3908209521,0.48473675665227123,118.19511140094448
2012,LAA,Los Angeles Angels of Anaheim,89,154485166,36.230000000000004,9.933333331,46.163333331,1735788.3820224719,3346490.707079395,0.2988204921306166,57.61070936739648
2012,LAN,Los Angeles Dodgers,86,95143575,13.845,22.303333333,36.148333333000004,1106320.6395348837,2632032.1361301304,0.37993457081048304,90.38970839596894
2012,MIA,Miami Marlins,69,118078000,7.534999999999999,13.343333332,20.878333332,1711275.3623188406,5655528.059752887,0.17681814844424873,58.435949118379376
2012,MIL,Milwaukee Brewers,83,97653944,25.875,9.486666668,35.361666668,1176553.5421686748,2761576.3961818703,0.3621120173907159,84.99400700088468
2012,MIN,Minnesota Twins,66,94085000,18.54,3.573333332,22.113333332,1425530.303030303,4254672.897452799,0.2350356946590849,70.14933304990168
2012,NYA,New York Yankees,95,196522289,31.565,18.859999999,50.424999999,2068655.6736842105,3897318.572214126,0.2565866714436651,48.340572707251546
2012,NYN,New York Mets,74,93353983,14.655,10.563333333,25.218333333,1261540.310810811,3701830.004675194,0.27013666179620854,79.26817648476766
2012,OAK,Oakland Athletics,94,55372500,21.8,22.913333333,44.713333333,589069.1489361703,1238388.996579979,0.8075007148494289,169.7593570815838
2012,PHI,Philadelphia Phillies,81,174538938,19.665,15.73,35.395,2154801.703703704,4931174.968215849,0.20279142525778404,46.407982613025865
2012,PIT,Pittsburgh Pirates,79,62951999,12.704999999999998,13.753333332,26.458333332,796860.7468354431,2379288.1513010035,0.42029377545262697,125.49244067690368
2012,SDN,San Diego Padres,76,55244700,21.535,6.073333333,27.608333333,726903.947368421,2001015.3939269667,0.49974628033096385,137.56975782292238
2012,SEA,Seattle Mariners,75,81978100,12.275,18.53,30.805,1093041.3333333333,2661194.6112644053,0.3757710900838151,91.48784858395108
2012,SFN,San Francisco Giants,94,117620683,29.51,10.473333334,39.983333334,1251283.8617021276,2941742.8011181033,0.3399345447943029,79.91791715747817
2012,SLN,St. Louis Cardinals,88,110300862,28.935,15.063333336,43.998333336,1253418.8863636365,2506932.732148525,0.39889383036734566,79.78178810606212
2012,TBA,Tampa Bay Rays,90,64173500,22.58,22.649999999,45.229999999,713038.8888888889,1418826.0004735535,0.7048080593858835,140.2448050986778
2012,TEX,Texas Rangers,93,120510974,23.535,21.22,44.755,1295816.9247311829,2692681.8009160985,0.37137696688104105,77.17139519592631
2012,TOR,Toronto Blue Jays,73,75009200,18.05,7.353333332,25.403333332,1027523.2876712328,2952730.6129354537,0.3386695676263711,97.32139524218363
2012,WAS,Washington Nationals,98,80855143,23.01,22.996666666,46.006666666,825052.4795918367,1757465.794837813,0.5690011167997069,121.20441120238945
2013,ARI,Arizona Diamondbacks,81,90132000,21.89,9.196666666,31.086666666,1112740.7407407407,2899378.0828415053,0.3449015517907069,89.86819331646917
2013,ATL,Atlanta Braves,96,87871525,25.41,20.723333333,46.133333333,915328.3854166666,1904729.5881640513,0.5250089074134083,109.25040847988015
2013,BAL,Baltimore Orioles,85,84393333,25.365000000000002,12.093333334,37.458333334,992862.7411764705,2252992.20463176,0.443854176656348,100.71885654759008
2013,BOS,Boston Red Sox,97,151530000,37.765,17.819999999,55.584999999,1562164.9484536082,2726095.169609177,0.3668250511383884,64.01372665478783
2013,CHA,Chicago White Sox,63,120065277,4.305000000000001,16.179999998,20.484999998,1905798.0476190476,5861131.413801429,0.17061552273768543,52.47145683926586
2013,CHN,Chicago Cubs,66,100567726,14.405,11.209999998,25.614999998000002,1523753.4242424243,3926126.3325337595,0.25470397926666855,65.62741609569655
2013,CIN,Cincinnati Reds,90,106404462,22.705,20.916666669,43.621666669,1182271.8,2439257.1427266663,0.40996087804099796,84.5829190884871
2013,CLE,Cleveland Indians,92,75771800,24.71,14.833333334,39.543333334,823606.5217391305,1916171.2888490907,0.5218740129441296,121.41720270601992
2013,COL,Colorado Rockies,74,74409071,14.225,16.410000002,30.635000001999998,1005527.9864864865,2428890.8436475345,0.4117105561229222,99.45024041490855
2013,DET,Detroit Tigers,93,145989500,26.73,25.506666665,52.236666665,1569779.569892473,2794770.595456409,0.35781112110802493,63.70321153233623
2013,HOU,Houston Astros,51,17890700,3.52,1.156666665,4.676666665,350798.03921568627,3825523.8787688967,0.26140210640165,285.0643071539962
2013,KCA,Kansas City Royals,86,80091725,20.575,20.486666667,41.061666667,931299.1279069767,1950522.993855173,0.5126830102235905,107.37688568950163
2013,LAA,Los Angeles Angels of Anaheim,78,124174750,22.849999999999998,8.940000003,31.790000003,1591983.9743589743,3906094.6834942345,0.2560101792272583,62.81470266700758
2013,LAN,Los Angeles Dodgers,92,223362196,27.39,20.193333335,47.583333335,2427849.9565217393,4694126.710868857,0.21303217011261832,41.18870679441207
2013,MIA,Miami Marlins,62,33601900,1.9100000000000001,16.46,18.37,541966.1290322581,1829172.563962983,0.546695276159979,184.51337573172944
2013,MIL,Milwaukee Brewers,74,76947033,20.105,5.796666667,25.901666667,1039824.7702702703,2970736.747918786,0.33661683442687124,96.17004985754292
2013,MIN,Minnesota Twins,66,75337500,11.895,8.576666668,20.471666668,1141477.2727272727,3680086.297895948,0.2717327581616061,87.60577401692385
2013,NYA,New York Yankees,85,231978886,13.575,15.083333333,28.658333332999998,2729163.3647058825,8094639.813993541,0.1235385419214402,36.64126570553494
2013,NYN,New York Mets,74,49448346,16.06,12.139999999,28.199999999,668220.8918918918,1753487.4468706911,0.5702920781010552,149.6511126984915
2013,OAK,Oakland Athletics,96,60132500,24.415,19.256666666999998,43.671666667,626380.2083333334,1376922.4897807357,0.726257292928117,159.64744522512785
2013,PHI,Philadelphia Phillies,73,169863189,8.06,9.67,17.73,2326893.0,9580552.115059221,0.10437811808655023,42.97576209993326
2013,PIT,Pittsburgh Pirates,94,77062000,23.775,17.523333333,41.298333333,819808.5106382979,1865983.292319028,0.535910479003919,121.97970465339597
2013,SDN,San Diego Padres,76,65585500,19.255,6.019999999,25.274999999,862967.1052631579,2594876.3601422305,0.38537481606452645,115.87927209520397
2013,SEA,Seattle Mariners,71,74005043,11.215,11.673333334,22.888333334,1042324.5492957747,3233308.5122483564,0.3092807247473662,95.93940780495188
2013,SFN,San Francisco Giants,76,140180334,25.095,4.666666667,29.761666667,1844478.0789473683,4710096.903122472,0.21230985700890115,54.21587881221627
2013,SLN,St. Louis Cardinals,97,92260110,23.445,19.470000001,42.915000001,951135.1546391753,2149833.6245566853,0.46515227437946916,105.13752910114675
2013,TBA,Tampa Bay Rays,92,52955272,27.450552149,13.837914108,41.288466256999996,575600.7826086957,1282568.1552417083,0.7796856610801658,173.7315219530928
2013,TEX,Texas Rangers,91,112522600,23.81797546,22.514355830000003,46.332331288999995,1236512.087912088,2428597.846677199,0.41176022673667334,80.87264247360085
2013,TOR,Toronto Blue Jays,74,126288100,20.21,8.910000001,29.120000001,1706595.945945946,4336816.6207301915,0.23058387924911375,58.59617810387519
2013,WAS,Washington Nationals,86,113703270,17.835,15.870000001000001,33.705000001,1322131.046511628,3373483.7560191816,0.29642946945149423,75.63546765189778
2014,ARI,Arizona Diamondbacks,64,97861500,13.42,4.79,18.21,1529085.9375,5374052.718286656,0.1860793059579099,65.3985479478651
2014,ATL,Atlanta Braves,79,97609000,12.725,19.490000001,32.215000001,1235556.9620253164,3029923.9483771557,0.3300412871866324,80.9351596676536
2014,BAL,Baltimore Orioles,96,103416000,28.75,17.800000001,46.550000001,1077250.0,2221611.1707363776,0.4501237719598515,92.82896263634254
2014,BOS,Boston Red Sox,71,139019929,18.345,9.373333333,27.718333333,1958027.1690140846,5015450.5081476215,0.19938388353658273,51.07181431519793
2014,CHA,Chicago White Sox,73,81830500,16.015,8.403333332999999,24.418333333,1120965.7534246575,3351191.0450256118,0.29840137030813696,89.20879134308113
2014,CHN,Chicago Cubs,73,65522500,12.38,15.880000001,28.260000001,897568.493150685,2318559.8017580127,0.4313022244419856,111.41211034377505
2014,CIN,Cincinnati Reds,76,108217500,15.32,14.920000002,30.240000002,1423914.4736842106,3578621.0315093505,0.2794372444567653,70.22893709427773
2014,CLE,Cleveland Indians,85,82151899,14.735000000000001,20.753333336,35.488333336,966492.9294117647,2314898.764678353,0.4319843335088334,103.46687177614726
2014,COL,Colorado Rockies,66,95403500,19.490000000000002,6.236666668,25.726666668,1445507.5757575757,3708350.608773861,0.2696616651171079,69.17985189222618
2014,DET,Detroit Tigers,90,152855500,25.62,16.733333331,42.353333331,1698394.4444444445,3609054.777469411,0.27708085957652817,58.87913748605709
2014,HOU,Houston Astros,70,35116300,15.475,6.6333333329999995,22.108333333,501661.4285714286,1588373.916345094,0.629574679934959,199.33762953386318
2014,KCA,Kansas City Royals,89,74594075,19.375,21.106666664000002,40.481666664,838135.6741573034,1842663.1398142476,0.5426927897959724,119.31242528310726
2014,LAA,Los Angeles Angels of Anaheim,98,121988250,30.945,15.323333332,46.268333332,1244778.0612244897,2636538.6694322694,0.37928516338253887,80.3356060932098
2014,LAN,Los Angeles Dodgers,94,217014600,32.71,17.079999999,49.789999999,2308665.9574468085,4358598.112158236,0.22943156819402935,43.315058065217734
2014,MIA,Miami Marlins,77,41836900,16.475,14.813333333,31.288333333,543336.3636363636,1337140.5742431912,0.7478645246899268,184.0480532735456
2014,MIL,Milwaukee Brewers,82,101217000,17.28,12.366666665,29.646666665,1234353.6585365853,3414110.6365760122,0.29290204871711273,81.01405890314868
2014,MIN,Minnesota Twins,70,83762500,16.439999999999998,9.839999999,26.279999999,1196607.142857143,3187309.74136938,0.3137442172690643,83.56961647515297
2014,NYA,New York Yankees,84,197543907,17.27,15.163333332999999,32.433333333,2351713.1785714286,6090767.9445641395,0.16418290913422098,42.522192294192095
2014,NYN,New York Mets,79,85556990,19.21,11.803333333000001,31.013333333000002,1082999.8734177216,2758716.358585111,0.36248742894063946,92.33611420878646
2014,OAK,Oakland Athletics,88,72408400,24.310000000000002,20.096666665,44.406666665,822822.7272727273,1630574.988801628,0.6132805954143442,121.5328608283017
2014,PHI,Philadelphia Phillies,73,180944967,11.065,14.696666664,25.761666664,2478698.178082192,7023806.703191957,0.14237293852997857,40.343758221249665
2014,PIT,Pittsburgh Pirates,88,77178000,29.565,10.170000002,39.735000002,877022.7272727273,1942317.8556968758,0.514848791132188,114.02213065899609
2014,SDN,San Diego Padres,77,75685700,11.73,12.816666667,24.546666667,982931.1688311688,3083339.2177745337,0.3243237053631003,101.73652354407768
2014,SEA,Seattle Mariners,87,92531100,17.654999999999998,18.236666666,35.891666666,1063575.8620689656,2578066.4035770246,0.3878876039083076,94.02244218430344
2014,SFN,San Francisco Giants,88,163510167,23.08,10.650000002,33.730000002,1858070.0795454546,4847618.351328336,0.2062868665653066,53.81928329875658
2014,SLN,St. Louis Cardinals,90,120693000,19.68,15.956666667,35.636666667,1341033.3333333333,3386764.568296822,0.2952670549824762,74.56936193482638
2014,TBA,Tampa Bay Rays,77,72689100,19.38,15.713333331,35.093333331,944014.2857142857,2071307.9408672035,0.4827867359893024,105.93060032384498
2014,TEX,Texas Rangers,67,112255059,11.89,7.690000001,19.580000001,1675448.6417910447,5733149.08040178,0.17442421014628837,59.68550602249472
2014,TOR,Toronto Blue Jays,83,109920100,24.975,13.899999999,38.874999998999996,1324338.5542168675,2827526.688175628,0.35366598100802304,75.5093927316296
2014,WAS,Washington Nationals,96,131983680,24.535,24.976666667,49.511666667,1374830.0,2665708.6881700223,0.37513476413902086,72.73626557465286
2015,ARI,Arizona Diamondbacks,79,61834000,25.134999999999998,11.793333332,36.928333332,782708.8607594937,1674432.4593284084,0.597217280654656,127.76142575282208
2015,ATL,Atlanta Braves,67,71781250,10.29,7.1900000010000005,17.480000001,1071361.9402985075,4106478.8327170205,0.2435176317074445,93.33913800609491
2015,BAL,Baltimore Orioles,81,115044833,19.19,14.943333333,34.133333333,1420306.5802469135,3370454.0918297893,0.29669592664800515,70.40733415641536
2015,BOS,Boston Red Sox,78,181103400,20.355,12.396666668,32.751666668,2321838.4615384615,5529593.404690669,0.18084512310646847,43.069318411471016
2015,CHA,Chicago White Sox,76,112373700,10.61,13.739999999,24.349999999,1478601.3157894737,4614936.345158724,0.21668771250746394,67.63148316732475
2015,CHN,Chicago Cubs,97,115879310,23.46,20.910000001,44.370000001,1194632.06185567,2611659.003772557,0.38289837936556576,83.70778182921524
2015,CIN,Cincinnati Reds,64,113072286,16.14,8.306666666,24.446666666,1766754.46875,4625263.9488580655,0.21620387745587807,56.60096055721381
2015,CLE,Cleveland Indians,81,87663766,17.664037265,21.039875776,38.703913042,1082268.7160493827,2264984.5741661997,0.4415041106265045,92.3984944931524
2015,COL,Colorado Rockies,68,95688600,10.225,9.093333336,19.318333336,1407185.294117647,4953253.385564214,0.20188751153219925,71.06384668602111
2015,DET,Detroit Tigers,74,172284750,19.973291929,7.036770186,27.010062115,2328172.2972972975,6378539.570418904,0.1567756990389457,42.95214753482244
2015,HOU,Houston Astros,86,72256200,28.015,18.080000001000002,46.095000001,840188.3720930233,1567549.6257388534,0.6379383361012618,119.02092830788223
2015,KCA,Kansas City Royals,95,112107025,23.6,18.123333332999998,41.723333333,1180073.9473684211,2686914.3964423337,0.37217411962363645,84.74045225979371
2015,LAA,Los Angeles Angels of Anaheim,85,120005415,19.605,11.57,31.175,1411828.4117647058,3849411.8684843625,0.2597799440966893,70.83013712339564
2015,LAN,Los Angeles Dodgers,92,215792000,27.490000000000002,19.316666669,46.806666669,2345565.217391304,4610283.435178237,0.2169064037082005,42.63364721583748
2015,MIA,Miami Marlins,71,68056500,17.405,10.266666666999999,27.671666667,958542.2535211268,2459429.0188223883,0.40659843904696835,104.32508283558515
2015,MIL,Milwaukee Brewers,68,100850000,12.465,8.283333333,20.748333332999998,1483088.2352941176,4860631.376092227,0.2057345893207734,67.42687159147249
2015,MIN,Minnesota Twins,83,107755000,12.309999999999999,16.210000001,28.520000001,1298253.0120481928,3778225.8063191366,0.2646744930722472,77.02658809335993
2015,NYA,New York Yankees,87,212751957,20.935,18.623333335,39.558333335,2445424.793103448,5378183.029055059,0.185936401680197,40.89269082493093
2015,NYN,New York Mets,90,96766683,21.835,18.993333331,40.828333331,1075185.3666666667,2370086.5331803127,0.421925522971579,93.00721819719706
2015,OAK,Oakland Athletics,68,79053501,15.395,10.823333332,26.218333332,1162551.4852941176,3015199.3263245923,0.33165303244444544,86.01769578807142
2015,PHI,Philadelphia Phillies,63,111693000,9.065000000000001,5.993333334000001,15.058333334,1772904.761904762,7417354.731270952,0.13481895314836204,56.404609062340526
2015,PIT,Pittsburgh Pirates,98,88892499,22.93,20.076666665,43.006666665,907066.3163265307,2066946.9617914646,0.48380535083168263,110.24552251590991
2015,SDN,San Diego Padres,74,118441300,16.14,6.476666666,22.616666666,1600558.1081081082,5236903.463676843,0.19095253653919705,62.4782065039813
2015,SEA,Seattle Mariners,76,122208700,16.634999999999998,9.913333333999999,26.548333334,1608009.2105263157,4603253.185897338,0.2172376707550281,62.188698513280976
2015,SFN,San Francisco Giants,84,164701500,27.59,12.7,40.29,1960732.142857143,4087900.2233804916,0.2446243658983069,51.00135700039162
2015,SLN,St. Louis Cardinals,100,119241500,22.085,26.94,49.025,1192415.0,2432259.0515043344,0.41114041671733415,83.86342003413242
2015,TBA,Tampa Bay Rays,80,64521233,20.86,16.246666666,37.106666666,806515.4125,1738804.3388742148,0.5751078356794578,123.99019095000865
2015,TEX,Texas Rangers,88,143742789,21.025,13.260000001,34.285000001,1633440.7840909092,4192585.357906006,0.23851631264090753,61.22046233567932
2015,TOR,Toronto Blue Jays,93,112992400,35.125,14.876666668999999,50.001666668999995,1214972.0430107526,2259772.6741387397,0.44252238795706605,82.3064206088197
2015,WAS,Washington Nationals,83,155587472,17.16,20.006666669,37.166666669,1874547.8554216868,4186210.0087057985,0.23887955881820616,53.34619743677049
2016,ARI,Arizona Diamondbacks,69,87439063,16.705000000000002,6.556666668,23.261666668,1267232.7971014492,3758933.7104673535,0.26603289044851725,78.91209904662405
2016,ATL,Atlanta Braves,68,68498291,11.888385095,8.388447205,20.276832300000002,1007327.8088235294,3378155.423221604,0.296019535728271,99.27254973412403
2016,BAL,Baltimore Orioles,89,161863456,21.77,16.313333334,38.083333333999995,1818690.5168539325,4250243.9211509805,0.23528061413689322,54.984616169322365
2016,BOS,Boston Red Sox,93,188545761,35.64,17.926666667,53.566666667,2027373.7741935484,3519833.7460888624,0.2841043276862639,49.324895721203724
2016,CHA,Chicago White Sox,78,112998667,18.16,16.419999999,34.579999999,1448700.858974359,3267746.298532902,0.3060213090743805,69.02736295110454
2016,CHN,Chicago Cubs,103,154067668,34.695,24.343333332,59.038333332,1495802.6019417476,2609620.8904408915,0.3831974229141964,66.85374117559824
2016,CIN,Cincinnati Reds,68,88940059,12.165,3.7533333330000005,15.918333333,1307942.044117647,5587272.055399168,0.17897821872369118,76.45598705977922
2016,CLE,Cleveland Indians,94,74311900,23.454782607,20.315403729,43.770186335,790552.1276595745,1697774.357898447,0.5890064220535338,126.49387244842347
2016,COL,Colorado Rockies,75,112645071,20.845,10.670000001,31.515000001,1501934.28,3574331.9370593578,0.2797725610293237,66.58080938135322
2016,DET,Detroit Tigers,86,194876481,20.149378883,18.034658386,38.184037268,2266005.593023256,5103611.219322677,0.1959396899618687,44.130517730356594
2016,HOU,Houston Astros,84,94893700,27.3,12.413333332,39.713333332,1129686.9047619049,2389467.0136776725,0.418503370950864,88.52010196672698
2016,KCA,Kansas City Royals,81,131487125,14.355,15.413333331,29.768333331,1623297.8395061728,4417013.325467993,0.226397324688634,61.602989646324694
2016,LAA,Los Angeles Angels of Anaheim,74,137251333,19.805,7.8200000009999995,27.625000001,1854747.7432432433,4968374.045069018,0.20127309073930819,53.91568765310279
2016,LAN,Los Angeles Dodgers,91,221288380,21.634999999999998,18.500000001,40.135000001,2431740.4395604394,5513601.096162611,0.18136966794641454,41.122809973121946
2016,MIA,Miami Marlins,79,77314202,20.350621117,13.75826087,34.108881985000004,978660.7848101265,2266688.249529853,0.4411722698114378,102.18045062406516
2016,MIL,Milwaukee Brewers,73,68775237,14.5,12.483333335,26.983333334999998,942126.5342465753,2548804.335852452,0.3923408266117643,106.14285487667604
2016,MIN,Minnesota Twins,59,102583200,14.83,4.950000001,19.780000001,1738698.3050847459,5186208.290941041,0.19281909709387113,57.51429083904576
2016,NYA,New York Yankees,84,222997792,14.675,17.996666665,32.671666665000004,2654735.619047619,6825418.313871622,0.1465111666441971,37.66853440414334
2016,NYN,New York Mets,87,133889129,19.16,20.853333335,40.013333335,1538955.5057471264,3346112.8539092755,0.29885423584315046,64.9791365809841
2016,OAK,Oakland Athletics,69,86806234,6.779999999999999,13.433333333,20.213333332999998,1258061.3623188406,4294503.661020688,0.2328557800698968,79.48737875208363
2016,PHI,Philadelphia Phillies,71,58980000,7.045,9.039999999,16.084999999,830704.2253521127,3666770.283100203,0.272719565937606,120.37978975924042
2016,PIT,Pittsburgh Pirates,78,103778833,19.51,9.520000000000001,29.03,1330497.858974359,3574882.294178436,0.27972948973130196,75.15983533944731
2016,SDN,San Diego Padres,68,101424814,11.255,6.883333333,18.138333333,1491541.3823529412,5591738.344309323,0.17883526345929507,67.04473719813772
2016,SEA,Seattle Mariners,86,135683339,23.985,14.000000002,37.985000002,1577713.2441860465,3572024.1935726195,0.27995331101042553,63.38287414934563
2016,SFN,San Francisco Giants,87,172253778,24.9,17.426666669,42.326666669,1979928.4827586208,4069627.7679281197,0.2457227188886388,50.50687480422055
2016,SLN,St. Louis Cardinals,86,143053500,23.915,15.969999999999999,39.885,1663412.7906976745,3586649.1162091014,0.2788117732177122,60.117368676753806
2016,TBA,Tampa Bay Rays,68,57097310,18.79,10.876666665,29.666666665,839666.3235294118,1924628.4270744172,0.5195808115128366,119.09492758940833
2016,TEX,Texas Rangers,95,176038723,17.385,15.973333333,33.358333333000004,1853039.1894736842,5277203.7872123625,0.1894942928721427,53.965399419535665
2016,TOR,Toronto Blue Jays,89,138701700,24.02,18.666666665,42.686666665,1558446.0674157303,3249297.985446248,0.3077587849680285,64.16648101645474
2016,WAS,Washington Nationals,95,141652646,21.175,25.136666667,46.311666667,1491080.4842105263,3058681.6712631183,0.3269382392405151,67.06546095863257
